fecha,temperatura_promedio_C,precipitacion_mm,humedad_relativa_%,ph_suelo,materia_organica_%,rendimiento_toneladas_ha
2024-03-03,26.451130697179714,13.54151923600532,81.05434462262475,6.014030047663285,2.489391496300376,6.235437604631684
2024-03-04,25.369546428844988,6.275486775967755,77.97446517507686,5.7710962658568965,2.1830320316000154,5.907611541108288
2024-03-05,23.98510826643697,11.066468536864694,80.00361642608668,5.636582273786361,2.763698267372962,6.781271041287967
2024-03-06,24.21395210850482,6.186376107168929,77.69257295063811,5.612019379778227,2.8317899367726995,5.9418521583681585
2024-03-07,25.28838812695151,0.0,81.90625409062768,5.552148321029305,2.5239730521065313,6.083213081387457
2024-03-08,26.588526876670922,3.45589800440444,70.94146353253753,5.836769908950739,3.2202044726043413,6.371683905881831
2024-03-09,25.6677275322197,7.541819071839763,82.42136778991193,5.605290760059106,2.6905431077424877,6.151641047749988
2024-03-10,26.348167925999103,23.798300194555388,81.1772479015363,5.6982072748585,2.489770275123202,5.969277228533264
2024-03-11,24.944229495128752,7.95358780943448,78.42773480619623,5.830470974406744,2.1710320270471195,6.336309200197341
2024-03-12,25.50016565193456,9.953498394306928,79.01631585046124,5.831038136771796,2.8300393058670537,5.73986093528673
2024-03-13,24.973506808739796,8.481369856116677,75.96238722958036,5.636148428055701,2.3095116505821363,6.262316754213818
2024-03-14,25.71004906320154,10.967949556837722,82.55269388650392,5.7725256423201206,2.656185939971556,6.469033474120251
2024-03-15,25.7122898795197,7.08620671194209,72.6835485251707,5.773144167562739,3.069099254439976,6.277864620672478
2024-03-16,26.27231798767294,16.18065360903109,80.26597277288431,5.839463141481119,2.25293924182626,6.405178143191885
2024-03-17,25.992616919816914,16.019422185844082,79.581661172957,5.709962147029717,2.500211183542639,6.680362024678734
2024-03-18,24.344916147093166,0.0,78.34838945152525,5.555857514817168,2.2967439209410756,5.955665904354759
2024-03-19,25.137401272781588,17.262337672353727,80.98023429380696,5.860094871922166,2.7488828576173607,6.158350064665769
2024-03-20,26.331289429936216,9.621178567322701,82.01144185172363,5.5856285533919685,1.8784964935935742,6.245366897407509
2024-03-21,25.801127620878013,5.489742228212448,77.39101075617592,6.025086956882953,2.0242352428530688,6.492801885976789
2024-03-22,24.779503412281706,13.191959628041914,79.01414457275304,5.920637486216468,2.282354399154323,6.451162128178312
2024-03-23,25.532735340316577,4.989062721092637,82.22247303626038,5.6973572867056825,2.4085600338639925,5.701695187617446
2024-03-24,23.45013307296375,9.044861186999155,87.23784626483875,5.956920857579605,2.492295848106242,5.921132751237519
2024-03-25,25.517972714249638,12.73559557587605,76.45756155407346,6.022864338933775,2.7861525261764974,6.715455717712381
2024-03-26,25.850780591047783,10.09808328846995,82.01858370790046,5.918362826748275,2.3583837156235905,6.32791946813093
2024-03-27,25.58148503620959,17.74510075747594,76.2826787730383,5.506494946849512,2.5659043364946066,6.515266310556806
2024-03-28,25.638673331496328,11.219765989542502,79.33039323609559,6.097972687720416,1.8596384086093938,6.251450892565926
2024-03-29,25.417396191880762,1.7840559442291628,79.47243678670378,6.1322940331456035,2.5083545953183846,6.069210271715605
2024-03-30,24.491868187861936,6.918192959802613,78.87441085902819,5.736456980648753,3.0126575180015074,6.167307318217538
2024-03-31,24.610833634450373,11.232523892160025,81.49466524549035,6.028029807704253,3.1322162746273494,6.195471742451639
2024-04-01,24.85131399103173,2.3787773720935848,79.29794042267906,5.893271674889267,2.894933806635641,5.977214692907244
2024-04-02,25.244121981396123,9.425456627910368,77.49457129510994,6.217907744338954,1.8569355891527763,6.055422173668718
2024-04-03,27.11888497538371,8.700665889466656,79.42988289499552,5.728510915437915,2.427843327295037,6.711854542402959
2024-04-04,23.730510470936395,16.333835173148294,75.72812854264956,5.746669534153117,2.328302231880535,6.676565980931216
2024-04-05,24.221500518493002,10.977529997076381,86.07292886986056,5.527365199081438,2.5758824670441585,6.301405346661017
2024-04-06,25.84070976495443,8.762405553745426,78.07553927286708,5.897574456974215,3.2217392439146972,5.94272886248181
2024-04-07,26.075806353718544,2.2003018773108476,77.13069086954597,5.894481255576076,3.093646411414386,6.106684004635698
2024-04-08,25.249553575581476,8.663123693783437,76.24877679809084,5.920903065271073,2.8529332249293637,5.864372900150076
2024-04-09,25.1239662817924,9.996057814926909,78.68984079187821,5.786773477074835,3.339888715666606,5.925892289776201
2024-04-10,25.213327878383023,5.42895763849087,82.2325759144998,5.763755165356379,2.2402507846714297,6.396391209681903
2024-04-11,26.63568240361091,5.664548837973141,74.40038014591815,6.001502737967384,2.2261480696959985,6.23718767974883
2024-04-12,23.92391694583053,13.129653358163212,76.36648421215766,5.946152823813304,2.505709227134574,6.213818174181006
2024-04-13,25.174370949658577,12.09825895145017,80.31768335934571,5.916882596094497,3.290576233806194,6.030727516486684
2024-04-14,26.7937700599749,9.18844635428273,77.30364785503062,5.533937274852202,2.4243518436891867,6.276495033577338
2024-04-15,25.397960703697972,16.222441317903403,75.64647292984532,5.797582210430789,1.9990426222347524,6.6090895647874905
2024-04-16,26.20950991207784,6.5628576982614,72.18735843011859,5.839789629359299,2.674695420693404,6.121288426488509
2024-04-17,26.488625753457722,3.3113982684214216,82.04064831635135,6.038501502495595,1.7885649663973933,6.095895547775693
2024-04-18,25.096656135193864,8.259053301158437,81.04302945061501,5.702554287177289,2.229716768335355,6.010245725246407
2024-04-19,24.63020324890976,3.2375410222407393,82.03811984886951,5.570241192968268,2.7665250003636848,6.1387773878561855
2024-04-20,24.119354616967524,5.2788434049883906,83.58232820914212,5.603766893772064,2.314238295076245,6.138618267975569
2024-04-21,26.126712407426076,7.408972236444187,78.20746941592508,6.084473972339701,3.195559865519032,6.293657415234539
2024-04-22,25.56825451405202,4.6253380584620345,77.5086667803303,5.904502821053152,2.6673592883554735,6.4204795778839285
2024-04-23,26.02036007402891,1.1512651578675763,83.15584285316875,5.600387874537117,2.3464114912190595,6.075060061875508
2024-04-24,27.096533991827172,24.21625944669347,81.82016917740854,5.763360676255922,2.71380225939222,7.066296627762151
2024-04-25,25.243465899554245,17.642723446228278,80.6902122775742,5.8995486178182786,2.7663697008217847,6.626475983184337
2024-04-26,26.17115240037569,5.58040073393205,78.32509473816191,5.579969153405661,2.6758004922480905,6.233680951053635
2024-04-27,25.86621829292151,17.039128833404355,79.98321194351286,5.933748331118502,2.0633196495442743,6.383870089257679
2024-04-28,26.05643020605262,12.912177220382386,79.11809915700745,5.785680149628386,1.8928505013276762,6.3928912397580175
2024-04-29,26.21230653081583,11.542691747199498,81.50199716414363,5.8099547374361915,2.5028252634512707,6.301903658157966
2024-04-30,26.059062736162026,10.771531388613615,81.4760565439784,5.694793031466483,1.6386628320515022,6.829145813526108
2024-05-01,24.866930035193278,1.6861211797843971,82.08043673574198,5.721597472016174,2.923974553618649,6.18510178487301
2024-05-02,25.796855458560383,0.0,83.6358319561592,5.852250106246771,2.3522891443015186,6.043016540202675
2024-05-03,23.829011813681344,8.043264057403354,76.91188547545379,5.529465942831293,1.8910563255128436,6.333806512496977
2024-05-04,24.74658928504577,13.668638549582496,78.3925956108431,5.458528408481411,2.053390224020536,6.870743486002081
2024-05-05,25.125281457650665,3.258563517546995,80.48005467755836,5.900356547233509,2.9469595263609842,6.4345497689678774
2024-05-06,24.96218508336873,0.0,78.75960451663018,5.8520561013165775,2.114496429515756,5.712854725531487
2024-05-07,25.52503030523991,5.756738242147744,80.09839098623476,5.648300933059986,2.407839714317693,5.7227300567195085
2024-05-08,25.96215872889983,11.176246673618763,74.46143641328572,5.614097827961518,1.9013882979639685,6.30499281967793
2024-05-09,25.18324962416771,0.0,77.23442056062406,5.5992085255837,2.5829069317595774,6.020803301110875
2024-05-10,24.6726099573302,6.88410436069699,78.3599597462382,5.745668977934789,3.169380836119415,6.402138315537105
2024-05-11,24.21033501045792,10.148662089395874,82.43418966347478,5.570347342249476,2.8275110575019444,6.9613795755237655
2024-05-12,24.35196415500447,1.4124858949286816,83.0529844005305,5.854299062165129,2.720590510095809,6.102176764920149
2024-05-13,25.562556736742515,0.0,83.14195311986434,6.033917998485554,2.408243702372789,5.986956915055841
2024-05-14,24.025113997955422,8.571273780089175,81.71617232514244,5.787561796600138,2.949741343948201,5.899776830706018
2024-05-15,25.70168474071488,0.9016783065394218,79.92934354737729,5.765129148419432,2.5901231688163766,5.889141921349992
2024-05-16,25.144821923462665,10.13023585720753,78.68970728828535,5.478684579852264,3.1998335616821683,6.9144362236071455
2024-05-17,24.216189843915505,9.448539026225973,78.49107568834597,5.852697443066211,2.6176896516053976,5.929677659905104
2024-05-18,24.622987467530884,2.547294738418703,77.25142425355627,5.633635558353911,2.4731286839802578,5.785272003266774
2024-05-19,25.795641652570097,13.436230776679636,78.25984027588987,5.847880900107075,2.6998740441211737,6.641600681275782
2024-05-20,25.31076421433287,9.713412091798611,81.44674685804198,5.55246751553454,2.8476624257557095,6.266187251180023
2024-05-21,24.639371116657134,6.1896891772380105,82.04998697843321,5.758137236084128,2.929191219106405,6.709161748385808
2024-05-22,24.621211173892014,0.0,80.91145578681463,5.9443125010252285,2.4076534504620923,6.4359781989963105
2024-05-23,24.179115360221402,9.464593115158056,78.18241753772332,6.143875581241459,3.2970061412672473,5.770003023664995
2024-05-24,24.810354291273136,10.29793943489901,78.83860805063145,5.7909177564135526,2.510155368216964,5.924098053140703
2024-05-25,25.23892980312461,2.5513611296791305,78.52063153280068,6.088726400693763,1.9973972422882973,6.243961556024393
2024-05-26,25.026829655734552,4.601199157520828,82.37111568815513,5.8680102589137775,2.7282451988878123,6.2904553981598585
2024-05-27,24.98495329345334,2.9388163274612484,76.74454842032661,5.634917894004209,3.67963777012349,6.373403874221036
2024-05-28,24.169140507033582,0.0,81.44559818515548,5.909452959475593,2.7195535341269457,5.92351326193389
2024-05-29,25.14963659199768,7.639397620796787,80.25767901888,5.356139925450493,2.4080801477699225,5.744578069721906
2024-05-30,25.39016913512681,20.92629501301705,81.10244499642292,5.73729406276552,2.8687206007909007,6.644806366162764
2024-05-31,25.586075592361475,9.034252966078355,86.16963069448863,5.573822312934817,2.6894528307245817,5.722085661005538
2024-06-01,24.944410117073797,0.0,78.74789955918475,5.740982017152419,2.8903266877378835,6.275536333182724
2024-06-02,23.503426098842894,3.2746705549992434,77.87126043575248,5.548299017864933,2.4131931798302517,5.907455163463254
2024-06-03,26.44137318907642,5.164799126803481,75.86714749773729,5.687045199165811,2.9085533181717595,6.6265328318609775
2024-06-04,23.231213350209632,0.0,85.61289552611535,5.87792283547418,2.1526829072494533,6.1603887258367305
2024-06-05,22.391401808786497,3.016877532985805,80.98346351852926,5.9848540279075655,2.0944416190829847,6.0257061484210075
2024-06-06,23.75966029915233,4.276918778371585,77.31396103291092,5.7183798321679555,2.1016738420839083,6.1953408725470975
2024-06-07,25.18676089332533,1.826897150212931,80.11471398488008,5.510281717073291,2.380129340797285,5.984938614887477
2024-06-08,26.59663447282398,0.0,84.39253171625731,5.999371754693161,2.6122545617960546,6.52758614525854
2024-06-09,24.797684378085492,4.9457959783396435,79.84063804094737,6.044713776483725,2.9385876935243536,5.812296813751137
2024-06-10,23.444602244320986,1.9850968130217146,77.59988430680706,5.787295085076929,2.9949752538736556,5.862809503473963
2024-06-11,24.46574129495074,3.2901136740419763,82.54529264661585,5.350622133203078,2.2573198820938813,6.063385107683842
2024-06-12,25.460063165141488,0.5404877624689743,74.37034188187438,5.923942289193227,2.2458550444697485,5.643100002272892
2024-06-13,24.00052368822942,2.077373211720752,78.18576600638536,5.358886788580186,2.8588264787548527,6.382462512383617
2024-06-14,25.021217593071604,0.0,79.39552539815745,5.798695736954108,2.739517755824764,6.200502146615424
2024-06-15,23.912660960977203,3.409977782067802,81.37184121384573,6.091164464429353,2.781802615929889,6.236717006212656
2024-06-16,24.56706130234349,10.052295726017519,81.2292883878785,5.627782417965285,3.0613479880500765,6.709370981761708
2024-06-17,24.145564783097214,0.6025351630037834,80.88972663542229,5.892636959053517,2.5789169062524824,6.093392602032865
2024-06-18,25.859965899661105,8.357715761174429,80.57190677379508,5.988262116153496,2.086990438588984,6.119378114984043
2024-06-19,25.947445079786487,1.9097705230381308,77.45709821414275,5.669582222281388,2.064146785063045,5.764571427561689
2024-06-20,24.203593521127978,0.0,80.04685500184881,5.980455434757329,2.136897527941232,6.4557851770925305
2024-06-21,24.908633670822077,8.152902928120287,78.0264963384436,5.970905045413323,2.0632264398418747,6.267074250250952
2024-06-22,24.637471471834825,5.766256099923918,76.47321618312544,5.620986031544679,2.738891287301354,5.71549559873274
2024-06-23,24.8705650336793,0.0,82.544522638,5.553495337046298,2.7209199750718094,6.1876892800938
2024-06-24,23.94258254525634,5.910132835423634,80.78132679000066,5.692231628761452,2.0965781263695167,5.411212292498226
2024-06-25,24.779720037839756,0.0,80.28603259832393,5.74731035678355,2.771657110175278,5.90938635015304
2024-06-26,24.236441770922326,6.659353521441478,81.00517408725236,5.863231191436555,2.6877070359234105,5.5393283630378685
2024-06-27,25.105430943989585,6.062343970068012,76.9499506142705,5.75118390526516,2.4842770849489475,5.95965096467948
2024-06-28,24.767087973254828,10.156833909155917,83.24530018301849,5.537556161313718,2.7488279961224196,6.898679995860623
2024-06-29,24.80944681655136,8.454902125929834,86.0368113371023,6.004741909221396,2.5997234382566914,6.313526542225426
2024-06-30,24.615910266477513,3.1195152164247775,78.9457572928588,6.1126826717664215,2.1726285336231994,6.4597103174034345
2024-07-01,24.399891298992298,0.0,81.10294787897426,5.379994698469675,2.7502032067324143,6.265569444896697
2024-07-02,23.526115235478358,1.9510718131112448,85.86247230125086,5.698850659147612,2.0764369651773595,6.44449902073878
2024-07-03,25.570069752424637,1.3518116925725698,83.03438910622506,6.068295183106176,2.2030063069846464,5.85440824938964
2024-07-04,24.984699610523787,9.758404726875881,81.68864258052307,5.624037129299589,3.2948244446797768,5.84070873065641
2024-07-05,23.73188977506284,3.0450225057814406,84.66248126214433,5.970795195310444,2.6659462001447642,6.138986559035432
2024-07-06,24.034811734914772,4.124030905925864,72.41131976691709,5.74067850818604,2.5965287739667122,5.654695774914148
2024-07-07,24.30905865424925,0.3109772284027257,85.26642709494647,6.114603945042971,2.313677772352735,5.9547486865299915
2024-07-08,23.940841947513285,0.0,80.58507495208438,5.648343586222482,2.0477538660249897,6.186813367170081
2024-07-09,24.50362366737745,0.0,82.6860662922878,5.673684454166933,2.6012660952151925,6.246103203783737
2024-07-10,23.97310994823703,3.6070378940390055,78.45071106833728,5.76070668331438,2.4176562276478637,5.776026496037928
2024-07-11,23.858580669507376,0.0,78.52653875857368,5.7430249013260655,2.397528099001848,5.927550766238767
2024-07-12,23.950588640111896,3.7305409237636526,82.62355122239757,5.6700469546303465,2.018719657844342,5.687386676327069
2024-07-13,23.610237663044057,0.0,77.69001180140762,5.540776667150021,2.317551669010325,6.054427986034192
2024-07-14,24.476023572668453,0.0,78.7610065335697,5.614660338230538,2.4874243318500895,5.7454714097427555
2024-07-15,24.45850225059296,0.0,78.92111098264262,5.860221467838349,2.5735338065290017,6.807910099194149
2024-07-16,24.279840019654326,0.0,79.71360725873278,5.4447507333067096,2.4677601002812954,5.750083182899773
2024-07-17,24.73231222044813,0.0,79.64970225261426,5.6728884317191195,3.1955405407413324,5.903627170164627
2024-07-18,25.466045634783363,5.404092143924665,81.44620018200615,5.873746629463504,2.6575189192865007,5.421698226196317
2024-07-19,23.776893284679396,5.559123189254941,79.85330844957768,5.518962030639285,2.4790382197690124,6.511231654876648
2024-07-20,24.997513372427775,1.0233132865031744,82.85434783117427,5.72669859592639,1.8184513652693124,5.722660203561134
2024-07-21,25.25031101480656,0.0,79.26984806187495,5.740032360745023,3.2616546358292027,6.487787674608619
2024-07-22,25.775024186758507,0.5381072813330768,80.88687346624128,5.496671490115841,3.09077377044731,5.649666134619619
2024-07-23,24.173420451010102,0.0,78.23339951978392,5.63254751379006,2.256849895729673,5.838263189055306
2024-07-24,23.56138496405994,5.5000028922348685,76.68541162081245,5.844108285402773,2.9871836609222235,5.846041090645981
2024-07-25,23.42566488740192,0.18071020743207922,83.53917562508212,5.838821526190672,2.2875142821569607,6.1451629953564115
2024-07-26,23.11816628013086,4.740130885548073,81.2258219231053,5.738438305772223,2.1645656806211075,5.733995723314963
2024-07-27,24.427853869076728,7.478235845778642,78.08807675891362,5.891677340710297,1.6651891925591724,5.82461468080284
2024-07-28,23.97515285370328,0.0,77.19048087563121,5.666444088706222,2.6168770913305495,5.943801294478088
2024-07-29,22.20941501334002,0.0,78.17940446642848,5.891537317210711,1.4009980629099061,5.8500809471545105
2024-07-30,23.579001714786063,8.275022224375572,78.8449345648614,5.876597796948186,2.556502856034985,5.36083005605784
2024-07-31,24.61456577330539,2.410315860614773,81.52480591902376,6.5852475412872655,1.6663548242005646,6.517408994928332
2024-08-01,24.020041984479715,2.4366445220150466,79.86346326409627,5.715152733320391,2.2720668287044967,6.098852620671903
2024-08-02,23.036261042662655,4.752895837608827,78.75141678534423,5.573986132191928,2.3199948568016744,6.377144765058772
2024-08-03,23.82173193038702,2.7922680910481015,77.80713117285359,5.951584369984724,2.7742030955160817,6.554582649988923
2024-08-04,24.109548843600628,4.343274023789533,80.29420261861684,6.059174356372603,2.212467044956508,6.223501593863184
2024-08-05,24.094242163106653,0.6790591144575112,80.27525745334512,5.850448079285336,2.4535083827512167,6.064413954951158
2024-08-06,25.512494446049747,5.927248428076092,82.6074637774907,5.7088920947952255,2.1443036687086705,6.286590167471326
2024-08-07,24.950837434023835,8.36335337875491,78.18805812209231,5.75409026892793,1.8442063349898263,5.882258668181738
2024-08-08,25.047256408463557,0.0,81.92143938560247,5.761899378800438,2.629622811288624,5.6556925830553
2024-08-09,24.31816755970712,0.0,79.43931152551404,5.473905351256972,2.982397806618726,6.233222205829353
2024-08-10,24.623336785572864,8.6050311357969,77.15325043752549,6.149472639583111,2.872876625704154,5.929033413834317
2024-08-11,25.158496117746356,0.0,77.52645751541698,5.67828205535206,2.2884089167743937,5.683032707171924
2024-08-12,25.22846645367626,0.0,81.05751490507063,5.685929726717264,1.771758679780593,6.0810172075174265
2024-08-13,22.72019601966418,0.6568297695726569,75.89505488350157,6.1974551998461616,2.864545088869889,6.031726137381444
2024-08-14,25.260965342123736,0.0,81.63043813601028,5.839962086743743,2.605608032533468,6.38170605003203
2024-08-15,24.83599368222384,2.4436183141251164,75.0353376913151,5.607990740944107,2.4509164265617103,6.0280117122829955
2024-08-16,23.34583702026086,13.058383377892106,84.54918216576073,5.920423664078497,2.528814744513498,6.436337309029654
2024-08-17,23.48846523198221,1.3874025925943125,80.77325762042825,5.551647884903675,2.633670566897959,5.953422285352575
2024-08-18,22.723753953698086,0.0,78.75918339973506,6.177537531468038,2.7226212498135034,5.599355529270032
2024-08-19,24.638829031534108,0.0,83.24807316166122,5.705775069636424,2.4625455245043315,6.397738994262657
2024-08-20,23.2202691451326,0.0,78.24920202096199,6.007675770203863,1.8922615698092629,5.150353320566829
2024-08-21,23.889072913272802,3.758703999554602,83.60078524921649,5.70736772758292,2.335429357153599,6.346170220276724
2024-08-22,22.754206640243662,0.0,80.57127166977517,5.889843744257007,2.296077322723647,6.010332303511753
2024-08-23,22.259338117269607,0.0,81.3605261376634,5.603541193149064,2.523593688635839,6.134061750240809
2024-08-24,23.975960639313787,1.8523188549828544,77.11180230414617,5.75867774406079,2.744086467835689,6.04709188829053
2024-08-25,23.780774984348852,2.121082021453965,82.14382937190986,5.390011744284505,2.9636296259823594,5.899123578395678
2024-08-26,24.590391946592185,6.986234618226139,75.8849789083086,5.65811179951449,2.3845805216497182,5.764873943662671
2024-08-27,25.637949260669448,0.0,78.3333596615394,5.840877806320595,2.0191401895695646,5.881295786473121
2024-08-28,24.50396260900014,0.0,79.71983942330016,5.694133577510326,1.8942118763276932,6.096477963401772
2024-08-29,25.653946457317794,1.0920081539171906,80.67579235174264,5.938544551023372,1.9922678013813204,6.510754397438881
2024-08-30,24.411863037138243,9.159284495445544,77.80090101342803,6.1636123845115645,2.810062197613913,6.165912025755707
2024-08-31,24.43721956348252,0.0,83.60159497542162,5.828071973969609,1.7131721185651392,5.6648440614879
2024-09-01,24.351323398245803,3.5499949158277753,79.83023453330031,6.043794157958732,1.7195592543845502,6.043076380951548
2024-09-02,23.045616619690275,5.798561477420842,79.71662385667399,5.883921994404823,2.1544468157640937,6.383839479497325
2024-09-03,25.33337973124708,4.917721515059438,79.61144825940968,5.915971457059026,2.21724297280506,6.256666697706214
2024-09-04,25.819584715459136,7.353052799895931,77.81119259057778,5.872283463454621,1.9827433824965408,6.171717093352703
2024-09-05,24.86048273029003,0.0,76.5146484682629,5.7433722206512465,2.3796561011436697,5.637156919374358
2024-09-06,24.811182983481746,3.2573680447025604,79.41719260406444,5.648841699968327,2.9194828505666255,6.496622133926489
